"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"1026","Aramis Garcia","",641,NA,NA,NA,23.6002,4.0149,11.05055,14.054,0.50465,0.213645011001267,110.46455,21.8073581071937,60.0222424298112,76.3358018477421,2.74106036733051
"1027","Arbert Cipion","",1173,NA,NA,NA,0.1747,0.0185,0.0857,0.0847,0.0179,0.189233102253033,0.9232,12.0233968804159,55.6975736568457,55.0476603119584,11.6334488734835
"1028","Arden Pabst","",3140,NA,NA,NA,13.0806,2.01125,6.0442,8.04395,0.0038,0.165673473575153,78.9541,15.284196767489,45.9320035311656,61.1288077503258,0.028877537708618
"1029","Arfeni Batista","",2267,NA,NA,NA,0.1223,0.0084,0.0572,0.0567,0.0066,0.12974750689582,0.9426,5.34691279439847,36.4099299809039,36.0916613621897,4.20114576702737
"1030","Ariel Almonte","",1737,NA,NA,NA,0.1478,0.017,0.0765,0.075,0.007,0.161037263020266,0.9178,11.1135323599913,50.0108956199608,49.030289823491,4.57616038352582
"1031","Ariel Castro","",2707,NA,NA,NA,0.1178,0.0129,0.0609,0.0606,0.0081,0.126327077747989,0.9325,8.30026809651475,39.1849865951743,38.9919571045576,5.21179624664879
"1032","Ariel Lebron","",2925,NA,NA,NA,0.1348,0.0106,0.0684,0.0637,0.0087,0.145855875351655,0.9242,6.88162735338671,44.4059727331746,41.3546851330881,5.64812811079853
"1033","Arismendy Alcántara","",517,NA,NA,NA,0.2053,0.027,0.1046,0.1059,0.0129,0.225307287093942,0.9112,17.7787532923617,68.8762071992976,69.7322212467076,8.49429323968393
"1034","Arison Jimenez","",1680,NA,NA,NA,0.1298,0.0143,0.0663,0.066,0.0099,0.139614929547166,0.9297,9.22878347854146,42.7879961277832,42.594385285576,6.3891577928364
"1035","Aristides Aquino","",607,NA,NA,NA,0.1823,0.0406,0.1099,0.1176,0.0138,0.205131090356701,0.8887,27.4108248002701,74.1982671317655,79.396871835265,9.31697985821987
