"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"25","Alejandro Kirk","C",8,"C",-7.69779540249265,3.94980494229983,14.350175,1.551655,6.165505,6.962335,0.023927675,0.261148612221333,54.950225,16.9424783974952,67.3209800323838,76.0215449527277,0.261265627210808
"26","Austin Hays","OF",10,"OF",-7.78849843266015,2.67230504463069,16.506475,2.1046625,8.5620625,8.521515,0.82942425,0.250670279964798,65.84935,19.1770685663564,78.0150069818457,77.6455500320049,7.55747095453486
"27","Trevor Larnach","OF",11,"OF",-8.19250826669876,3.5269811342508,15.099525,2.54535,9.085945,8.832575,0.55783675,0.238855403700082,63.216175,24.1585322110995,86.2369006033661,83.8321046789054,5.29456345626732
"28","Juan Yepez","CI/OF",12,"1B/OF",-8.24963341450159,4.72688634250829,17.7719,2.48919,8.5097175,9.194665,0.28102375,0.247755349277481,71.73165,20.8208510469228,71.1796048187934,76.9088540414169,2.35062556068346
"29","Kyle Stowers","OF",13,"OF",-8.38312444718321,4.5915271934425,16.862925,2.8772075,8.8217975,10.2822,0.20682725,0.226100262631714,74.581625,23.1467804569825,70.9702758554805,82.7190343465968,1.66389978764877
"30","Anthony Rendon","CI",4,"3B",-8.49504710516228,6.6585142899343,18.966425,1.7755825,9.917525,8.83529,1.2474,0.250958638931194,75.5759,14.09641830266,78.7356154541329,70.1437098334257,9.90315695876595
"31","Seth Brown","CI/OF",14,"1B/OF",-9.392806953142,2.65860819602742,14.98695,2.9652525,7.7680325,8.9366525,1.0075025,0.229751430106629,65.23115,27.2745689750986,71.4508252575648,82.1998615692043,9.26706795756322
"32","Iván Herrera","C",9,"C",-12.4249746826542,4.11261972625276,11.1305,1.072365,5.8999175,5.406105,0.82658975,0.251818703203248,44.20045,14.5568427470761,80.0885624467624,73.3852935886399,11.2205611028847
"33","Rowdy Tellez","CI",5,"1B",-12.5378356219289,5.66905941218263,15.23685,3.0362075,7.57046,9.33895,0.06373825,0.240210842779928,63.43115,28.7197142098165,71.609548305525,88.3378277076799,0.602904881907391
"34","Kyle Higashioka","C",10,"C",-13.4538999097939,1.61048935362982,9.584875,2.02625,5.025705,6.550525,0.0908005,0.218119640809044,43.9432,27.6663966210927,68.6209242840758,89.440800852009,1.2397890913725
"35","Mickey Moniak","OF",15,"OF",-13.5395278689901,4.8524867253284,14.305425,2.3513375,7.62349,8.120945,1.18222,0.229833068710495,62.242675,22.6661611185573,73.488069078008,78.2833803335091,11.396232568732
"36","Drew Romo","C",11,"C",-13.6757036448811,2.26724376076446,12.030325,0.7642195,5.021875,5.23106,0.582535,0.26309277651605,45.72655,10.0276906961054,65.8944311346471,68.6392478767806,7.64372120791969
"37","Miguel Amaya","C",12,"C",-13.6875191152737,4.90342959619553,12.15095,1.2798,5.9093425,6.4404025,0.075629625,0.236077610032223,51.47015,14.918938452676,68.8866362347885,75.0773312298488,0.881632849331117
"38","Gary Sánchez","C",13,"C",-14.1072137560832,3.68944813217942,8.998565,2.054335,5.0976375,6.6856825,0.032024575,0.214384389374606,41.973975,29.3658391896407,72.8685453307674,95.5689686287753,0.457777587183487
"39","Daz Cameron","",1,NA,-14.7154700161916,3.09708536614663,14.814625,1.9467275,8.122565,7.21127,2.0837075,0.224423125938039,66.012025,17.6942988796359,73.8280487532385,65.545057889074,18.9393447633215
"40","Anthony Rizzo","CI",6,"1B",-15.0513159735111,6.16968932163183,14.404325,2.762225,8.035595,8.222495,0.196402,0.230445878877058,62.506325,26.5146767147165,77.1339060487079,78.9279644899936,1.88526841083682
"41","Jake Rogers","C",14,"C",-15.6672046884247,2.94468681380699,9.514525,1.90649,5.58829,5.8521875,0.14270075,0.212635753419606,44.74565,25.5643621223516,74.9340773907631,78.4727118725507,1.91349214951621
"42","Christian Bethancourt","C",15,"C",-16.6041684977212,3.99808293445094,9.0158175,1.44807,4.9828425,4.9706875,0.226219,0.233253153094884,38.6525,22.4782873035379,77.3483086475648,77.1596274497122,3.51158139835716
"43","Korey Lee","C",16,"C",-16.6480438204052,5.46613256230244,11.6178,1.7171775,5.62744,5.692835,0.9801125,0.218056303714979,53.2789,19.3379837046185,63.3733804564283,64.109825840999,11.0375308048777
"44","Joey Loperfido","MI/OF",16,"2B/OF",-17.0986970567954,5.90364483185679,13.9505,1.816145,7.55361,7.305565,1.79573,0.226261810402642,61.65645,17.6735280737052,73.5067620662558,71.092951345723,17.4748627272572
"45","Jake Fraley","OF",17,"OF",-17.8500448117786,13.9206893674909,9.9436325,1.2754065,5.251875,5.01213,2.269025,0.254889612749053,39.011525,19.6158417288224,80.7742071093094,77.0869121368621,34.8977641863526
"46","José Tena","MI/CI",6,"SS/3B",-17.8677491567505,6.65220111669813,16.942975,1.37919,7.83846,7.9206075,1.23124,0.242437586681438,69.885925,11.8409250503589,67.2964692103596,68.0017399784005,10.5707121999172
"47","Mitch Garver","C",17,"C",-17.9932930887845,1.60194177230063,8.4081475,1.8812325,5.004915,5.5234725,0.03288035,0.206215859433296,40.773525,27.683147336415,73.6494821087949,81.2802792988833,0.483848526709427
"48","Blake Perkins","OF",18,"OF",-18.1096506539975,2.17812309229034,13.811075,1.1336675,7.7092075,6.2740025,2.29583,0.233620755275511,59.1175,11.5059077261386,78.2428976191483,63.6766016830888,23.3010191567641
"49","Victor Caratini","C",18,"C",-18.3567537724008,3.36244924239632,9.412775,1.1583675,4.701355,4.989785,0.0814547,0.244375471780163,38.517675,18.0441965928629,73.2342489519422,77.7271992663109,1.26884138256008
"50","Brooks Baldwin","MI/CI",7,"2B/SS/3B",-18.7249850288415,3.52029113453258,15.772975,1.7970825,7.7195875,7.2054825,1.5931025,0.232893682381564,67.726075,15.9207439675192,68.3895013848064,63.8349335909397,14.1136408687496
"51","Johan Rojas","OF",19,"OF",-19.0846089479692,1.77790157094979,12.710675,0.888398,6.6788875,4.79206,3.406325,0.244671554063093,51.94995,10.2606220025236,77.1383321831879,55.3462707856312,39.3416163056942
"52","Ben Rortvedt","C",19,"C",-19.195476009951,3.21638477471261,11.614025,1.0968925,5.73315,5.968255,0.0973165,0.217198456386947,53.47195,12.3080512305985,64.3307378915488,66.9688126204487,1.09197252017179
"53","Davis Schneider","MI/OF",20,"2B/OF",-19.33313743672,2.68543814480357,12.314275,2.39086,7.5227,7.6851825,0.92145775,0.219587796155605,56.07905,25.5802478822305,80.4867414836735,82.2251714321123,9.85884479141498
"54","Henry Davis","C/OF",21,"C/OF",-19.3364503265608,3.61209854666773,8.1682375,1.085735,4.6033825,4.4332575,0.83866975,0.225580695294716,36.209825,17.9907248930366,76.278454811643,73.459468528224,13.8968318681463
"55","Gabriel Moreno","C",20,"C",-19.4962479647451,2.79178612522082,8.5055,0.863739,4.04944,3.95224,0.21148,0.278642740726787,30.52475,16.9778098100722,79.5965241320568,77.6859433738196,4.15688908181066
"56","Nick Fortes","",2,NA,-19.6118962384672,1.17128205322975,10.716625,1.0302925,4.8704625,4.8261625,0.59152325,0.231378376365201,46.31645,13.3467806794346,63.0937280383104,62.5198498589594,7.66280554748907
"57","Ernie Clement","MI/CI",8,"SS/3B",-19.7064198882621,2.80449483034217,15.0597,1.1363175,6.7674325,6.6711925,1.2106125,0.263147249632727,57.229175,11.9133379085056,70.950865533183,69.9418696844748,12.6922587998167
"58","Matt Thaiss","",3,NA,-19.7932319801908,2.74493313614421,8.81815,1.1560525,4.94353,4.85611,0.23087475,0.218188003946518,40.415375,17.1625649891904,73.3908320781386,72.0930091580246,3.42752850864306
"59","Will Benson","OF",22,"OF",-20.1121218006743,2.40710070138567,10.03945,1.8777575,7.04915,6.3609775,2.4892175,0.207686797770968,48.339375,23.307179705985,87.4957526860866,78.9539893720181,30.8967689383655
"60","Otto Lopez","MI/OF",23,"2B/SS/OF",-20.1723224674358,4.0446140908645,15.18645,0.633261,6.7714025,5.8207475,2.0660375,0.263854628851404,57.556125,6.60149723422138,70.5892118345354,60.6790067955409,21.5376295746109
"61","Dylan Carlson","OF",24,"OF",-20.5744018423739,1.96535143411062,13.972075,1.278595,7.3162,6.93425,0.84023625,0.233801564246558,59.7604,12.8372132716649,73.4553316242863,69.6205179349536,8.43605046150963
"62","Tyrone Taylor","OF",25,"OF",-20.8332968771057,2.30556067635459,10.93385,1.84699,6.447885,5.8632925,1.1560525,0.233338223956763,46.858375,23.6498598169484,82.562210063836,75.0767712281956,14.8027220320807
"63","Jonny DeLuca","OF",26,"OF",-20.9056549316284,1.96240818544183,12.0129,1.721945,6.40348,6.374915,1.982105,0.225501413032562,53.27195,19.3942027652451,72.122158096334,71.8004315591977,22.3243752105939
